fips,state,state_abbr,region,year,disease,age_group,cases,population,rate
36,New York,NY,Northeast,2020,P&S Syphilis,15-29,1119.0,3985195.0,28.1
36,New York,NY,Northeast,2021,Chlamydia,15-29,73411.0,3830743.0,1916.4
36,New York,NY,Northeast,2021,Gonorrhea,15-29,24168.0,3830743.0,630.9
36,New York,NY,Northeast,2021,P&S Syphilis,15-29,1129.0,3830743.0,29.5
36,New York,NY,Northeast,2022,Chlamydia,15-29,73138.0,3853834.0,1897.8
36,New York,NY,Northeast,2022,Gonorrhea,15-29,22528.0,3853834.0,584.6
36,New York,NY,Northeast,2022,P&S Syphilis,15-29,1270.0,3853834.0,33.0
36,New York,NY,Northeast,2023,Chlamydia,15-29,75847.0,3774796.0,2009.3
36,New York,NY,Northeast,2023,Gonorrhea,15-29,22552.0,3774796.0,597.4
36,New York,NY,Northeast,2023,P&S Syphilis,15-29,944.0,3774796.0,25.0
37,North Carolina,NC,South,2013,Chlamydia,15-29,42092.0,2001005.0,2103.5
37,North Carolina,NC,South,2013,Gonorrhea,15-29,10739.0,2001005.0,536.7
37,North Carolina,NC,South,2013,P&S Syphilis,15-29,215.0,2001005.0,10.7
37,North Carolina,NC,South,2014,Chlamydia,15-29,40615.0,2018153.0,2012.5
37,North Carolina,NC,South,2014,Gonorrhea,15-29,11318.0,2018153.0,560.8
37,North Carolina,NC,South,2014,P&S Syphilis,15-29,389.0,2018153.0,19.3
37,North Carolina,NC,South,2015,Chlamydia,15-29,55018.0,2043011.0,2693.0
37,North Carolina,NC,South,2015,Gonorrhea,15-29,15101.0,2043011.0,739.2
37,North Carolina,NC,South,2015,P&S Syphilis,15-29,616.0,2043011.0,30.2
37,North Carolina,NC,South,2016,Chlamydia,15-29,49352.0,2077351.0,2375.7
37,North Carolina,NC,South,2016,Gonorrhea,15-29,14544.0,2077351.0,700.1
37,North Carolina,NC,South,2016,P&S Syphilis,15-29,536.0,2077351.0,25.8
37,North Carolina,NC,South,2017,Chlamydia,15-29,53449.0,2094489.0,2551.9
37,North Carolina,NC,South,2017,Gonorrhea,15-29,16377.0,2094489.0,781.9
37,North Carolina,NC,South,2017,P&S Syphilis,15-29,574.0,2094489.0,27.4
37,North Carolina,NC,South,2018,Chlamydia,15-29,56320.0,2112691.0,2665.8
37,North Carolina,NC,South,2018,Gonorrhea,15-29,16602.0,2112691.0,785.8
37,North Carolina,NC,South,2018,P&S Syphilis,15-29,539.0,2112691.0,25.5
37,North Carolina,NC,South,2019,Chlamydia,15-29,58714.0,2120652.0,2768.7
37,North Carolina,NC,South,2019,Gonorrhea,15-29,18179.0,2120652.0,857.2
37,North Carolina,NC,South,2019,P&S Syphilis,15-29,525.0,2120652.0,24.8
37,North Carolina,NC,South,2020,Chlamydia,15-29,53481.0,2086587.0,2563.1
37,North Carolina,NC,South,2020,Gonorrhea,15-29,19289.0,2086587.0,924.4
37,North Carolina,NC,South,2020,P&S Syphilis,15-29,552.0,2086587.0,26.5
37,North Carolina,NC,South,2021,Chlamydia,15-29,51943.0,2099897.0,2473.6
37,North Carolina,NC,South,2021,Gonorrhea,15-29,19226.0,2099897.0,915.6
37,North Carolina,NC,South,2021,P&S Syphilis,15-29,757.0,2099897.0,36.0
37,North Carolina,NC,South,2022,Chlamydia,15-29,51889.0,2156682.0,2406.0
37,North Carolina,NC,South,2022,Gonorrhea,15-29,17872.0,2156682.0,828.7
37,North Carolina,NC,South,2022,P&S Syphilis,15-29,916.0,2156682.0,42.5
37,North Carolina,NC,South,2023,Chlamydia,15-29,52276.0,2156700.0,2423.9
37,North Carolina,NC,South,2023,Gonorrhea,15-29,17162.0,2156700.0,795.8
37,North Carolina,NC,South,2023,P&S Syphilis,15-29,791.0,2156700.0,36.7
38,North Dakota,ND,Midwest,2013,Chlamydia,15-29,2570.0,169866.0,1513.0
38,North Dakota,ND,Midwest,2013,Gonorrhea,15-29,388.0,169866.0,228.4
38,North Dakota,ND,Midwest,2013,P&S Syphilis,15-29,7.0,169866.0,4.1
38,North Dakota,ND,Midwest,2014,Chlamydia,15-29,2953.0,173634.0,1700.7
38,North Dakota,ND,Midwest,2014,Gonorrhea,15-29,553.0,173634.0,318.5
38,North Dakota,ND,Midwest,2014,P&S Syphilis,15-29,8.0,173634.0,4.6
38,North Dakota,ND,Midwest,2015,Chlamydia,15-29,2680.0,177457.0,1510.2
38,North Dakota,ND,Midwest,2015,Gonorrhea,15-29,496.0,177457.0,279.5
38,North Dakota,ND,Midwest,2015,P&S Syphilis,15-29,6.0,177457.0,3.4
38,North Dakota,ND,Midwest,2016,Chlamydia,15-29,2866.0,174570.0,1641.7
38,North Dakota,ND,Midwest,2016,Gonorrhea,15-29,695.0,174570.0,398.1
38,North Dakota,ND,Midwest,2016,P&S Syphilis,15-29,18.0,174570.0,10.3
38,North Dakota,ND,Midwest,2017,Chlamydia,15-29,2679.0,172549.0,1552.6
38,North Dakota,ND,Midwest,2017,Gonorrhea,15-29,647.0,172549.0,375.0
38,North Dakota,ND,Midwest,2017,P&S Syphilis,15-29,18.0,172549.0,10.4
38,North Dakota,ND,Midwest,2018,Chlamydia,15-29,2860.0,171206.0,1670.5
38,North Dakota,ND,Midwest,2018,Gonorrhea,15-29,869.0,171206.0,507.6
38,North Dakota,ND,Midwest,2018,P&S Syphilis,15-29,22.0,171206.0,12.9
38,North Dakota,ND,Midwest,2019,Chlamydia,15-29,3140.0,169686.0,1850.5
38,North Dakota,ND,Midwest,2019,Gonorrhea,15-29,884.0,169686.0,521.0
38,North Dakota,ND,Midwest,2019,P&S Syphilis,15-29,18.0,169686.0,10.6
38,North Dakota,ND,Midwest,2020,Chlamydia,15-29,2829.0,171239.0,1652.1
38,North Dakota,ND,Midwest,2020,Gonorrhea,15-29,995.0,171239.0,581.1
38,North Dakota,ND,Midwest,2020,P&S Syphilis,15-29,12.0,171239.0,7.0
38,North Dakota,ND,Midwest,2021,Chlamydia,15-29,3124.0,168592.0,1853.0
38,North Dakota,ND,Midwest,2021,Gonorrhea,15-29,960.0,168592.0,569.4
38,North Dakota,ND,Midwest,2021,P&S Syphilis,15-29,22.0,168592.0,13.0
38,North Dakota,ND,Midwest,2022,Chlamydia,15-29,2842.0,173048.0,1642.3
38,North Dakota,ND,Midwest,2022,Gonorrhea,15-29,757.0,173048.0,437.5
38,North Dakota,ND,Midwest,2022,P&S Syphilis,15-29,17.0,173048.0,9.8
38,North Dakota,ND,Midwest,2023,Chlamydia,15-29,2585.0,172022.0,1502.7
38,North Dakota,ND,Midwest,2023,Gonorrhea,15-29,618.0,172022.0,359.3
38,North Dakota,ND,Midwest,2023,P&S Syphilis,15-29,45.0,172022.0,26.2
39,Ohio,OH,Midwest,2013,Chlamydia,15-29,46057.0,2313341.0,1990.9
39,Ohio,OH,Midwest,2013,Gonorrhea,15-29,12638.0,2313341.0,546.3
39,Ohio,OH,Midwest,2013,P&S Syphilis,15-29,232.0,2313341.0,10.0
39,Ohio,OH,Midwest,2014,Chlamydia,15-29,47436.0,2321308.0,2043.5
39,Ohio,OH,Midwest,2014,Gonorrhea,15-29,12287.0,2321308.0,529.3
39,Ohio,OH,Midwest,2014,P&S Syphilis,15-29,294.0,2321308.0,12.7
39,Ohio,OH,Midwest,2015,Chlamydia,15-29,48848.0,2326349.0,2099.8
39,Ohio,OH,Midwest,2015,Gonorrhea,15-29,12292.0,2326349.0,528.4
39,Ohio,OH,Midwest,2015,P&S Syphilis,15-29,258.0,2326349.0,11.1
39,Ohio,OH,Midwest,2016,Chlamydia,15-29,51847.0,2328854.0,2226.3
39,Ohio,OH,Midwest,2016,Gonorrhea,15-29,14655.0,2328854.0,629.3
39,Ohio,OH,Midwest,2016,P&S Syphilis,15-29,342.0,2328854.0,14.7
39,Ohio,OH,Midwest,2017,Chlamydia,15-29,52389.0,2331321.0,2247.2
39,Ohio,OH,Midwest,2017,Gonorrhea,15-29,16758.0,2331321.0,718.8
39,Ohio,OH,Midwest,2017,P&S Syphilis,15-29,401.0,2331321.0,17.2
39,Ohio,OH,Midwest,2018,Chlamydia,15-29,53570.0,2322209.0,2306.9
39,Ohio,OH,Midwest,2018,Gonorrhea,15-29,17200.0,2322209.0,740.7
39,Ohio,OH,Midwest,2018,P&S Syphilis,15-29,360.0,2322209.0,15.5
39,Ohio,OH,Midwest,2019,Chlamydia,15-29,54599.0,2308872.0,2364.7
39,Ohio,OH,Midwest,2019,Gonorrhea,15-29,17392.0,2308872.0,753.3
39,Ohio,OH,Midwest,2019,P&S Syphilis,15-29,346.0,2308872.0,15.0
39,Ohio,OH,Midwest,2020,Chlamydia,15-29,49270.0,2298808.0,2143.3
39,Ohio,OH,Midwest,2020,Gonorrhea,15-29,21097.0,2298808.0,917.7
39,Ohio,OH,Midwest,2020,P&S Syphilis,15-29,466.0,2298808.0,20.3
39,Ohio,OH,Midwest,2021,Chlamydia,15-29,46029.0,2282996.0,2016.2
39,Ohio,OH,Midwest,2021,Gonorrhea,15-29,18653.0,2282996.0,817.0
39,Ohio,OH,Midwest,2021,P&S Syphilis,15-29,632.0,2282996.0,27.7
39,Ohio,OH,Midwest,2022,Chlamydia,15-29,43744.0,2287753.0,1912.1
39,Ohio,OH,Midwest,2022,Gonorrhea,15-29,14954.0,2287753.0,653.7
39,Ohio,OH,Midwest,2022,P&S Syphilis,15-29,737.0,2287753.0,32.2
39,Ohio,OH,Midwest,2023,Chlamydia,15-29,42831.0,2267137.0,1889.2
39,Ohio,OH,Midwest,2023,Gonorrhea,15-29,12313.0,2267137.0,543.1
39,Ohio,OH,Midwest,2023,P&S Syphilis,15-29,520.0,2267137.0,22.9
40,Oklahoma,OK,South,2013,Chlamydia,15-29,15948.0,810924.0,1966.6
40,Oklahoma,OK,South,2013,Gonorrhea,15-29,4143.0,810924.0,510.9
40,Oklahoma,OK,South,2013,P&S Syphilis,15-29,49.0,810924.0,6.0
40,Oklahoma,OK,South,2014,Chlamydia,15-29,17941.0,814270.0,2203.3
40,Oklahoma,OK,South,2014,Gonorrhea,15-29,4737.0,814270.0,581.7
40,Oklahoma,OK,South,2014,P&S Syphilis,15-29,72.0,814270.0,8.8
40,Oklahoma,OK,South,2015,Chlamydia,15-29,17952.0,820645.0,2187.5
40,Oklahoma,OK,South,2015,Gonorrhea,15-29,4984.0,820645.0,607.3
40,Oklahoma,OK,South,2015,P&S Syphilis,15-29,85.0,820645.0,10.4
40,Oklahoma,OK,South,2016,Chlamydia,15-29,18081.0,821181.0,2201.8
40,Oklahoma,OK,South,2016,Gonorrhea,15-29,5414.0,821181.0,659.3
40,Oklahoma,OK,South,2016,P&S Syphilis,15-29,134.0,821181.0,16.3
40,Oklahoma,OK,South,2017,Chlamydia,15-29,18145.0,819468.0,2214.2
40,Oklahoma,OK,South,2017,Gonorrhea,15-29,6080.0,819468.0,741.9
40,Oklahoma,OK,South,2017,P&S Syphilis,15-29,174.0,819468.0,21.2
40,Oklahoma,OK,South,2018,Chlamydia,15-29,18217.0,818445.0,2225.8
40,Oklahoma,OK,South,2018,Gonorrhea,15-29,5879.0,818445.0,718.3
40,Oklahoma,OK,South,2018,P&S Syphilis,15-29,200.0,818445.0,24.4
40,Oklahoma,OK,South,2019,Chlamydia,15-29,19432.0,819551.0,2371.1
40,Oklahoma,OK,South,2019,Gonorrhea,15-29,6692.0,819551.0,816.5
40,Oklahoma,OK,South,2019,P&S Syphilis,15-29,310.0,819551.0,37.8
40,Oklahoma,OK,South,2020,Chlamydia,15-29,17267.0,811092.0,2128.9
40,Oklahoma,OK,South,2020,Gonorrhea,15-29,7036.0,811092.0,867.5
40,Oklahoma,OK,South,2020,P&S Syphilis,15-29,340.0,811092.0,41.9
40,Oklahoma,OK,South,2021,Chlamydia,15-29,16592.0,815981.0,2033.4
40,Oklahoma,OK,South,2021,Gonorrhea,15-29,6200.0,815981.0,759.8
40,Oklahoma,OK,South,2021,P&S Syphilis,15-29,453.0,815981.0,55.5
40,Oklahoma,OK,South,2022,Chlamydia,15-29,15973.0,840458.0,1900.5
40,Oklahoma,OK,South,2022,Gonorrhea,15-29,5388.0,840458.0,641.1
40,Oklahoma,OK,South,2022,P&S Syphilis,15-29,392.0,840458.0,46.6
40,Oklahoma,OK,South,2023,Chlamydia,15-29,15044.0,839804.0,1791.4
40,Oklahoma,OK,South,2023,Gonorrhea,15-29,4040.0,839804.0,481.1
40,Oklahoma,OK,South,2023,P&S Syphilis,15-29,336.0,839804.0,40.0
41,Oregon,OR,West,2013,Chlamydia,15-29,11722.0,774027.0,1514.4
41,Oregon,OR,West,2013,Gonorrhea,15-29,1016.0,774027.0,131.3
41,Oregon,OR,West,2013,P&S Syphilis,15-29,82.0,774027.0,10.6
41,Oregon,OR,West,2014,Chlamydia,15-29,12421.0,779191.0,1594.1
41,Oregon,OR,West,2014,Gonorrhea,15-29,1310.0,779191.0,168.1
41,Oregon,OR,West,2014,P&S Syphilis,15-29,88.0,779191.0,11.3
41,Oregon,OR,West,2015,Chlamydia,15-29,12947.0,785958.0,1647.3
41,Oregon,OR,West,2015,Gonorrhea,15-29,1676.0,785958.0,213.2
41,Oregon,OR,West,2015,P&S Syphilis,15-29,125.0,785958.0,15.9
41,Oregon,OR,West,2016,Chlamydia,15-29,13765.0,802357.0,1715.6
41,Oregon,OR,West,2016,Gonorrhea,15-29,2245.0,802357.0,279.8
41,Oregon,OR,West,2016,P&S Syphilis,15-29,111.0,802357.0,13.8
41,Oregon,OR,West,2017,Chlamydia,15-29,14479.0,810429.0,1786.6
41,Oregon,OR,West,2017,Gonorrhea,15-29,2614.0,810429.0,322.5
41,Oregon,OR,West,2017,P&S Syphilis,15-29,127.0,810429.0,15.7
41,Oregon,OR,West,2018,Chlamydia,15-29,14809.0,814068.0,1819.1
41,Oregon,OR,West,2018,Gonorrhea,15-29,3056.0,814068.0,375.4
41,Oregon,OR,West,2018,P&S Syphilis,15-29,164.0,814068.0,20.1
41,Oregon,OR,West,2019,Chlamydia,15-29,14556.0,814763.0,1786.5
41,Oregon,OR,West,2019,Gonorrhea,15-29,3120.0,814763.0,382.9
41,Oregon,OR,West,2019,P&S Syphilis,15-29,130.0,814763.0,16.0
41,Oregon,OR,West,2020,Chlamydia,15-29,11897.0,806184.0,1475.7
41,Oregon,OR,West,2020,Gonorrhea,15-29,3029.0,806184.0,375.7
41,Oregon,OR,West,2020,P&S Syphilis,15-29,191.0,806184.0,23.7
41,Oregon,OR,West,2021,Chlamydia,15-29,11287.0,799016.0,1412.6
41,Oregon,OR,West,2021,Gonorrhea,15-29,2881.0,799016.0,360.6
41,Oregon,OR,West,2021,P&S Syphilis,15-29,270.0,799016.0,33.8
41,Oregon,OR,West,2022,Chlamydia,15-29,10944.0,805831.0,1358.1
41,Oregon,OR,West,2022,Gonorrhea,15-29,2313.0,805831.0,287.0
41,Oregon,OR,West,2022,P&S Syphilis,15-29,311.0,805831.0,38.6
41,Oregon,OR,West,2023,Chlamydia,15-29,10602.0,792484.0,1337.8
41,Oregon,OR,West,2023,Gonorrhea,15-29,1966.0,792484.0,248.1
41,Oregon,OR,West,2023,P&S Syphilis,15-29,193.0,792484.0,24.4
42,Pennsylvania,PA,Northeast,2013,Chlamydia,15-29,45223.0,2567484.0,1761.4
42,Pennsylvania,PA,Northeast,2013,Gonorrhea,15-29,10713.0,2567484.0,417.3
42,Pennsylvania,PA,Northeast,2013,P&S Syphilis,15-29,213.0,2567484.0,8.3
42,Pennsylvania,PA,Northeast,2014,Chlamydia,15-29,43481.0,2562212.0,1697.0
42,Pennsylvania,PA,Northeast,2014,Gonorrhea,15-29,9624.0,2562212.0,375.6
42,Pennsylvania,PA,Northeast,2014,P&S Syphilis,15-29,303.0,2562212.0,11.8
42,Pennsylvania,PA,Northeast,2015,Chlamydia,15-29,45485.0,2548873.0,1784.5
42,Pennsylvania,PA,Northeast,2015,Gonorrhea,15-29,9505.0,2548873.0,372.9
42,Pennsylvania,PA,Northeast,2015,P&S Syphilis,15-29,353.0,2548873.0,13.8
42,Pennsylvania,PA,Northeast,2016,Chlamydia,15-29,48085.0,2530926.0,1899.9
42,Pennsylvania,PA,Northeast,2016,Gonorrhea,15-29,10378.0,2530926.0,410.0
42,Pennsylvania,PA,Northeast,2016,P&S Syphilis,15-29,386.0,2530926.0,15.3
42,Pennsylvania,PA,Northeast,2017,Chlamydia,15-29,47522.0,2510487.0,1892.9
42,Pennsylvania,PA,Northeast,2017,Gonorrhea,15-29,10353.0,2510487.0,412.4
42,Pennsylvania,PA,Northeast,2017,P&S Syphilis,15-29,377.0,2510487.0,15.0
42,Pennsylvania,PA,Northeast,2018,Chlamydia,15-29,49491.0,2490916.0,1986.9
42,Pennsylvania,PA,Northeast,2018,Gonorrhea,15-29,10392.0,2490916.0,417.2
42,Pennsylvania,PA,Northeast,2018,P&S Syphilis,15-29,393.0,2490916.0,15.8
42,Pennsylvania,PA,Northeast,2019,Chlamydia,15-29,50991.0,2464558.0,2069.0
42,Pennsylvania,PA,Northeast,2019,Gonorrhea,15-29,10366.0,2464558.0,420.6
42,Pennsylvania,PA,Northeast,2019,P&S Syphilis,15-29,423.0,2464558.0,17.2
42,Pennsylvania,PA,Northeast,2020,Chlamydia,15-29,43345.0,2462011.0,1760.6
42,Pennsylvania,PA,Northeast,2020,Gonorrhea,15-29,11929.0,2462011.0,484.5
42,Pennsylvania,PA,Northeast,2020,P&S Syphilis,15-29,463.0,2462011.0,18.8
42,Pennsylvania,PA,Northeast,2021,Chlamydia,15-29,42854.0,2436940.0,1758.5
42,Pennsylvania,PA,Northeast,2021,Gonorrhea,15-29,12505.0,2436940.0,513.1
42,Pennsylvania,PA,Northeast,2021,P&S Syphilis,15-29,552.0,2436940.0,22.7
42,Pennsylvania,PA,Northeast,2022,Chlamydia,15-29,43444.0,2481156.0,1751.0
42,Pennsylvania,PA,Northeast,2022,Gonorrhea,15-29,11842.0,2481156.0,477.3
42,Pennsylvania,PA,Northeast,2022,P&S Syphilis,15-29,505.0,2481156.0,20.4
42,Pennsylvania,PA,Northeast,2023,Chlamydia,15-29,42825.0,2437590.0,1756.9
42,Pennsylvania,PA,Northeast,2023,Gonorrhea,15-29,11824.0,2437590.0,485.1
42,Pennsylvania,PA,Northeast,2023,P&S Syphilis,15-29,412.0,2437590.0,16.9
44,Rhode Island,RI,Northeast,2013,Chlamydia,15-29,3700.0,228764.0,1617.4
44,Rhode Island,RI,Northeast,2013,Gonorrhea,15-29,305.0,228764.0,133.3
44,Rhode Island,RI,Northeast,2013,P&S Syphilis,15-29,11.0,228764.0,4.8
44,Rhode Island,RI,Northeast,2014,Chlamydia,15-29,3693.0,229242.0,1611.0
44,Rhode Island,RI,Northeast,2014,Gonorrhea,15-29,352.0,229242.0,153.5
44,Rhode Island,RI,Northeast,2014,P&S Syphilis,15-29,33.0,229242.0,14.4
44,Rhode Island,RI,Northeast,2015,Chlamydia,15-29,3821.0,228849.0,1669.7
44,Rhode Island,RI,Northeast,2015,Gonorrhea,15-29,397.0,228849.0,173.5
44,Rhode Island,RI,Northeast,2015,P&S Syphilis,15-29,39.0,228849.0,17.0
44,Rhode Island,RI,Northeast,2016,Chlamydia,15-29,4143.0,228303.0,1814.7
44,Rhode Island,RI,Northeast,2016,Gonorrhea,15-29,455.0,228303.0,199.3
44,Rhode Island,RI,Northeast,2016,P&S Syphilis,15-29,42.0,228303.0,18.4
44,Rhode Island,RI,Northeast,2017,Chlamydia,15-29,4483.0,226146.0,1982.3
44,Rhode Island,RI,Northeast,2017,Gonorrhea,15-29,716.0,226146.0,316.6
44,Rhode Island,RI,Northeast,2017,P&S Syphilis,15-29,32.0,226146.0,14.2
44,Rhode Island,RI,Northeast,2018,Chlamydia,15-29,4523.0,224966.0,2010.5
44,Rhode Island,RI,Northeast,2018,Gonorrhea,15-29,828.0,224966.0,368.1
44,Rhode Island,RI,Northeast,2018,P&S Syphilis,15-29,32.0,224966.0,14.2
44,Rhode Island,RI,Northeast,2019,Chlamydia,15-29,4638.0,222399.0,2085.4
44,Rhode Island,RI,Northeast,2019,Gonorrhea,15-29,936.0,222399.0,420.9
44,Rhode Island,RI,Northeast,2019,P&S Syphilis,15-29,39.0,222399.0,17.5
44,Rhode Island,RI,Northeast,2020,Chlamydia,15-29,3617.0,225674.0,1602.8
44,Rhode Island,RI,Northeast,2020,Gonorrhea,15-29,820.0,225674.0,363.4
44,Rhode Island,RI,Northeast,2020,P&S Syphilis,15-29,38.0,225674.0,16.8
44,Rhode Island,RI,Northeast,2021,Chlamydia,15-29,3675.0,222746.0,1649.9
44,Rhode Island,RI,Northeast,2021,Gonorrhea,15-29,988.0,222746.0,443.6
44,Rhode Island,RI,Northeast,2021,P&S Syphilis,15-29,81.0,222746.0,36.4
44,Rhode Island,RI,Northeast,2022,Chlamydia,15-29,4044.0,221966.0,1821.9
44,Rhode Island,RI,Northeast,2022,Gonorrhea,15-29,829.0,221966.0,373.5
44,Rhode Island,RI,Northeast,2022,P&S Syphilis,15-29,35.0,221966.0,15.8
44,Rhode Island,RI,Northeast,2023,Chlamydia,15-29,4008.0,217947.0,1839.0
44,Rhode Island,RI,Northeast,2023,Gonorrhea,15-29,924.0,217947.0,424.0
44,Rhode Island,RI,Northeast,2023,P&S Syphilis,15-29,33.0,217947.0,15.1
45,South Carolina,SC,South,2013,Chlamydia,15-29,22317.0,973333.0,2292.8
45,South Carolina,SC,South,2013,Gonorrhea,15-29,5682.0,973333.0,583.8
45,South Carolina,SC,South,2013,P&S Syphilis,15-29,166.0,973333.0,17.1
45,South Carolina,SC,South,2014,Chlamydia,15-29,24251.0,982388.0,2468.6
45,South Carolina,SC,South,2014,Gonorrhea,15-29,6514.0,982388.0,663.1
45,South Carolina,SC,South,2014,P&S Syphilis,15-29,148.0,982388.0,15.1
45,South Carolina,SC,South,2015,Chlamydia,15-29,23591.0,994272.0,2372.7
45,South Carolina,SC,South,2015,Gonorrhea,15-29,6297.0,994272.0,633.3
45,South Carolina,SC,South,2015,P&S Syphilis,15-29,160.0,994272.0,16.1
45,South Carolina,SC,South,2016,Chlamydia,15-29,24054.0,1002185.0,2400.2
45,South Carolina,SC,South,2016,Gonorrhea,15-29,6965.0,1002185.0,695.0
45,South Carolina,SC,South,2016,P&S Syphilis,15-29,179.0,1002185.0,17.9
45,South Carolina,SC,South,2017,Chlamydia,15-29,27508.0,1007378.0,2730.7
45,South Carolina,SC,South,2017,Gonorrhea,15-29,9403.0,1007378.0,933.4
45,South Carolina,SC,South,2017,P&S Syphilis,15-29,191.0,1007378.0,19.0
45,South Carolina,SC,South,2018,Chlamydia,15-29,28741.0,1008902.0,2848.7
45,South Carolina,SC,South,2018,Gonorrhea,15-29,10082.0,1008902.0,999.3
45,South Carolina,SC,South,2018,P&S Syphilis,15-29,217.0,1008902.0,21.5
45,South Carolina,SC,South,2019,Chlamydia,15-29,30053.0,1008681.0,2979.4
45,South Carolina,SC,South,2019,Gonorrhea,15-29,9864.0,1008681.0,977.9
45,South Carolina,SC,South,2019,P&S Syphilis,15-29,219.0,1008681.0,21.7
45,South Carolina,SC,South,2020,Chlamydia,15-29,28341.0,985179.0,2876.7
45,South Carolina,SC,South,2020,Gonorrhea,15-29,11658.0,985179.0,1183.3
45,South Carolina,SC,South,2020,P&S Syphilis,15-29,288.0,985179.0,29.2
45,South Carolina,SC,South,2021,Chlamydia,15-29,29787.0,990232.0,3008.1
45,South Carolina,SC,South,2021,Gonorrhea,15-29,11007.0,990232.0,1111.6
45,South Carolina,SC,South,2021,P&S Syphilis,15-29,358.0,990232.0,36.2
45,South Carolina,SC,South,2022,Chlamydia,15-29,29009.0,1023226.0,2835.1
45,South Carolina,SC,South,2022,Gonorrhea,15-29,9806.0,1023226.0,958.3
45,South Carolina,SC,South,2022,P&S Syphilis,15-29,399.0,1023226.0,39.0
45,South Carolina,SC,South,2023,Chlamydia,15-29,26471.0,1028614.0,2573.5
45,South Carolina,SC,South,2023,Gonorrhea,15-29,8177.0,1028614.0,795.0
45,South Carolina,SC,South,2023,P&S Syphilis,15-29,356.0,1028614.0,34.6
46,South Dakota,SD,Midwest,2013,Chlamydia,15-29,3388.0,173450.0,1953.3
46,South Dakota,SD,Midwest,2013,Gonorrhea,15-29,588.0,173450.0,339.0
46,South Dakota,SD,Midwest,2013,P&S Syphilis,15-29,17.0,173450.0,9.8
46,South Dakota,SD,Midwest,2014,Chlamydia,15-29,3512.0,173602.0,2023.0
46,South Dakota,SD,Midwest,2014,Gonorrhea,15-29,658.0,173602.0,379.0
46,South Dakota,SD,Midwest,2014,P&S Syphilis,15-29,35.0,173602.0,20.2
46,South Dakota,SD,Midwest,2015,Chlamydia,15-29,3272.0,172950.0,1891.9
46,South Dakota,SD,Midwest,2015,Gonorrhea,15-29,737.0,172950.0,426.1
46,South Dakota,SD,Midwest,2015,P&S Syphilis,15-29,17.0,172950.0,9.8
46,South Dakota,SD,Midwest,2016,Chlamydia,15-29,3548.0,174093.0,2038.0
46,South Dakota,SD,Midwest,2016,Gonorrhea,15-29,871.0,174093.0,500.3
46,South Dakota,SD,Midwest,2016,P&S Syphilis,15-29,13.0,174093.0,7.5
46,South Dakota,SD,Midwest,2017,Chlamydia,15-29,3611.0,175399.0,2058.7
46,South Dakota,SD,Midwest,2017,Gonorrhea,15-29,886.0,175399.0,505.1
46,South Dakota,SD,Midwest,2017,P&S Syphilis,15-29,23.0,175399.0,13.1
46,South Dakota,SD,Midwest,2018,Chlamydia,15-29,3568.0,174820.0,2041.0
46,South Dakota,SD,Midwest,2018,Gonorrhea,15-29,1115.0,174820.0,637.8
46,South Dakota,SD,Midwest,2018,P&S Syphilis,15-29,19.0,174820.0,10.9
46,South Dakota,SD,Midwest,2019,Chlamydia,15-29,3602.0,174649.0,2062.4
46,South Dakota,SD,Midwest,2019,Gonorrhea,15-29,1325.0,174649.0,758.7
46,South Dakota,SD,Midwest,2019,P&S Syphilis,15-29,17.0,174649.0,9.7
46,South Dakota,SD,Midwest,2020,Chlamydia,15-29,3216.0,174273.0,1845.4
46,South Dakota,SD,Midwest,2020,Gonorrhea,15-29,1390.0,174273.0,797.6
46,South Dakota,SD,Midwest,2020,P&S Syphilis,15-29,25.0,174273.0,14.3
46,South Dakota,SD,Midwest,2021,Chlamydia,15-29,3687.0,176482.0,2089.2
46,South Dakota,SD,Midwest,2021,Gonorrhea,15-29,1777.0,176482.0,1006.9
46,South Dakota,SD,Midwest,2021,P&S Syphilis,15-29,181.0,176482.0,102.6
46,South Dakota,SD,Midwest,2022,Chlamydia,15-29,3832.0,181105.0,2115.9
46,South Dakota,SD,Midwest,2022,Gonorrhea,15-29,1608.0,181105.0,887.9
46,South Dakota,SD,Midwest,2022,P&S Syphilis,15-29,291.0,181105.0,160.7
46,South Dakota,SD,Midwest,2023,Chlamydia,15-29,3586.0,181382.0,1977.0
46,South Dakota,SD,Midwest,2023,Gonorrhea,15-29,1228.0,181382.0,677.0
46,South Dakota,SD,Midwest,2023,P&S Syphilis,15-29,264.0,181382.0,145.5
47,Tennessee,TN,South,2013,Chlamydia,15-29,26403.0,1304005.0,2024.8
47,Tennessee,TN,South,2013,Gonorrhea,15-29,5920.0,1304005.0,454.0
47,Tennessee,TN,South,2013,P&S Syphilis,15-29,126.0,1304005.0,9.7
47,Tennessee,TN,South,2014,Chlamydia,15-29,26639.0,1315370.0,2025.2
47,Tennessee,TN,South,2014,Gonorrhea,15-29,5708.0,1315370.0,433.9
47,Tennessee,TN,South,2014,P&S Syphilis,15-29,138.0,1315370.0,10.5
47,Tennessee,TN,South,2015,Chlamydia,15-29,26933.0,1328050.0,2028.0
47,Tennessee,TN,South,2015,Gonorrhea,15-29,6376.0,1328050.0,480.1
47,Tennessee,TN,South,2015,P&S Syphilis,15-29,206.0,1328050.0,15.5
