fips,state,state_abbr,region,year,disease,age_group,cases,rate,population
55,Wisconsin,WI,Midwest,2016,Chlamydia,25-29,4887,1365.9,357786
55,Wisconsin,WI,Midwest,2016,Gonorrhea,15-19,1642,430.5,381386
55,Wisconsin,WI,Midwest,2016,Gonorrhea,20-24,1989,489.4,406454
55,Wisconsin,WI,Midwest,2016,Gonorrhea,25-29,1258,351.6,357786
55,Wisconsin,WI,Midwest,2016,P&S Syphilis,15-19,3,0.8,381386
55,Wisconsin,WI,Midwest,2016,P&S Syphilis,20-24,30,7.4,406454
55,Wisconsin,WI,Midwest,2016,P&S Syphilis,25-29,25,7.0,357786
56,Wyoming,WY,West,2016,Chlamydia,15-19,586,1608.5,36431
56,Wyoming,WY,West,2016,Chlamydia,20-24,782,1937.5,40361
56,Wyoming,WY,West,2016,Chlamydia,25-29,358,890.3,40211
56,Wyoming,WY,West,2016,Gonorrhea,15-19,41,112.5,36431
56,Wyoming,WY,West,2016,Gonorrhea,20-24,86,213.1,40361
56,Wyoming,WY,West,2016,Gonorrhea,25-29,74,184.0,40211
56,Wyoming,WY,West,2016,P&S Syphilis,15-19,0,0.0,36431
56,Wyoming,WY,West,2016,P&S Syphilis,20-24,2,5.0,40361
56,Wyoming,WY,West,2016,P&S Syphilis,25-29,0,0.0,40211
01,Alabama,AL,South,2015,Chlamydia,15-19,7832,2451.5,319478
01,Alabama,AL,South,2015,Chlamydia,20-24,10780,3114.8,346090
01,Alabama,AL,South,2015,Chlamydia,25-29,4363,1345.6,324242
01,Alabama,AL,South,2015,Gonorrhea,15-19,1613,504.9,319478
01,Alabama,AL,South,2015,Gonorrhea,20-24,2744,792.9,346090
01,Alabama,AL,South,2015,Gonorrhea,25-29,1438,443.5,324242
01,Alabama,AL,South,2015,P&S Syphilis,15-19,17,5.3,319478
01,Alabama,AL,South,2015,P&S Syphilis,20-24,82,23.7,346090
01,Alabama,AL,South,2015,P&S Syphilis,25-29,89,27.4,324242
02,Alaska,AK,West,2015,Chlamydia,15-19,1249,2637.0,47364
02,Alaska,AK,West,2015,Chlamydia,20-24,2036,3433.6,59296
02,Alaska,AK,West,2015,Chlamydia,25-29,1235,2008.0,61504
02,Alaska,AK,West,2015,Gonorrhea,15-19,125,263.9,47364
02,Alaska,AK,West,2015,Gonorrhea,20-24,297,500.9,59296
02,Alaska,AK,West,2015,Gonorrhea,25-29,261,424.4,61504
02,Alaska,AK,West,2015,P&S Syphilis,15-19,0,0.0,47364
02,Alaska,AK,West,2015,P&S Syphilis,20-24,1,1.7,59296
02,Alaska,AK,West,2015,P&S Syphilis,25-29,2,3.3,61504
04,Arizona,AZ,West,2015,Chlamydia,15-19,7680,1663.8,461594
04,Arizona,AZ,West,2015,Chlamydia,20-24,12540,2550.3,491707
04,Arizona,AZ,West,2015,Chlamydia,25-29,6100,1294.3,471297
04,Arizona,AZ,West,2015,Gonorrhea,15-19,1266,274.3,461594
04,Arizona,AZ,West,2015,Gonorrhea,20-24,2509,510.3,491707
04,Arizona,AZ,West,2015,Gonorrhea,25-29,1801,382.1,471297
04,Arizona,AZ,West,2015,P&S Syphilis,15-19,27,5.8,461594
04,Arizona,AZ,West,2015,P&S Syphilis,20-24,112,22.8,491707
04,Arizona,AZ,West,2015,P&S Syphilis,25-29,113,24.0,471297
05,Arkansas,AR,South,2015,Chlamydia,15-19,4990,2519.2,198079
05,Arkansas,AR,South,2015,Chlamydia,20-24,6297,3012.6,209022
05,Arkansas,AR,South,2015,Chlamydia,25-29,2713,1377.2,196994
05,Arkansas,AR,South,2015,Gonorrhea,15-19,1098,554.3,198079
05,Arkansas,AR,South,2015,Gonorrhea,20-24,1670,799.0,209022
05,Arkansas,AR,South,2015,Gonorrhea,25-29,911,462.5,196994
05,Arkansas,AR,South,2015,P&S Syphilis,15-19,13,6.6,198079
05,Arkansas,AR,South,2015,P&S Syphilis,20-24,23,11.0,209022
05,Arkansas,AR,South,2015,P&S Syphilis,25-29,25,12.7,196994
06,California,CA,West,2015,Chlamydia,15-19,35825,1378.6,2598651
06,California,CA,West,2015,Chlamydia,20-24,69458,2418.9,2871471
06,California,CA,West,2015,Chlamydia,25-29,38868,1299.9,2990076
06,California,CA,West,2015,Gonorrhea,15-19,6106,235.0,2598651
06,California,CA,West,2015,Gonorrhea,20-24,13818,481.2,2871471
06,California,CA,West,2015,Gonorrhea,25-29,11998,401.3,2990076
06,California,CA,West,2015,P&S Syphilis,15-19,198,7.6,2598651
06,California,CA,West,2015,P&S Syphilis,20-24,825,28.7,2871471
06,California,CA,West,2015,P&S Syphilis,25-29,920,30.8,2990076
08,Colorado,CO,West,2015,Chlamydia,15-19,5696,1639.7,347381
08,Colorado,CO,West,2015,Chlamydia,20-24,9067,2385.4,380104
08,Colorado,CO,West,2015,Chlamydia,25-29,4616,1113.2,414660
08,Colorado,CO,West,2015,Gonorrhea,15-19,684,196.9,347381
08,Colorado,CO,West,2015,Gonorrhea,20-24,1286,338.3,380104
08,Colorado,CO,West,2015,Gonorrhea,25-29,953,229.8,414660
08,Colorado,CO,West,2015,P&S Syphilis,15-19,7,2.0,347381
08,Colorado,CO,West,2015,P&S Syphilis,20-24,36,9.5,380104
08,Colorado,CO,West,2015,P&S Syphilis,25-29,46,11.1,414660
09,Connecticut,CT,Northeast,2015,Chlamydia,15-19,3220,1290.2,249574
09,Connecticut,CT,Northeast,2015,Chlamydia,20-24,5109,2073.3,246419
09,Connecticut,CT,Northeast,2015,Chlamydia,25-29,2488,1133.7,219458
09,Connecticut,CT,Northeast,2015,Gonorrhea,15-19,284,113.8,249574
09,Connecticut,CT,Northeast,2015,Gonorrhea,20-24,566,229.7,246419
09,Connecticut,CT,Northeast,2015,Gonorrhea,25-29,443,201.9,219458
09,Connecticut,CT,Northeast,2015,P&S Syphilis,15-19,4,1.6,249574
09,Connecticut,CT,Northeast,2015,P&S Syphilis,20-24,30,12.2,246419
09,Connecticut,CT,Northeast,2015,P&S Syphilis,25-29,18,8.2,219458
10,Delaware,DE,South,2015,Chlamydia,15-19,1271,2124.5,59826
10,Delaware,DE,South,2015,Chlamydia,20-24,1825,2933.0,62223
10,Delaware,DE,South,2015,Chlamydia,25-29,788,1197.7,65793
10,Delaware,DE,South,2015,Gonorrhea,15-19,194,324.3,59826
10,Delaware,DE,South,2015,Gonorrhea,20-24,405,650.9,62223
10,Delaware,DE,South,2015,Gonorrhea,25-29,301,457.5,65793
10,Delaware,DE,South,2015,P&S Syphilis,15-19,2,3.3,59826
10,Delaware,DE,South,2015,P&S Syphilis,20-24,7,11.3,62223
10,Delaware,DE,South,2015,P&S Syphilis,25-29,7,10.6,65793
11,District of Columbia,DC,South,2015,Chlamydia,15-19,1962,5306.4,36974
11,District of Columbia,DC,South,2015,Chlamydia,20-24,2638,4759.9,55421
11,District of Columbia,DC,South,2015,Chlamydia,25-29,1583,1931.1,81974
11,District of Columbia,DC,South,2015,Gonorrhea,15-19,450,1217.1,36974
11,District of Columbia,DC,South,2015,Gonorrhea,20-24,728,1313.6,55421
11,District of Columbia,DC,South,2015,Gonorrhea,25-29,643,784.4,81974
11,District of Columbia,DC,South,2015,P&S Syphilis,15-19,5,13.5,36974
11,District of Columbia,DC,South,2015,P&S Syphilis,20-24,19,34.3,55421
11,District of Columbia,DC,South,2015,P&S Syphilis,25-29,22,26.8,81974
12,Florida,FL,South,2015,Chlamydia,15-19,22574,1908.0,1183124
12,Florida,FL,South,2015,Chlamydia,20-24,35426,2723.4,1300800
12,Florida,FL,South,2015,Chlamydia,25-29,17084,1271.0,1344138
12,Florida,FL,South,2015,Gonorrhea,15-19,3998,337.9,1183124
12,Florida,FL,South,2015,Gonorrhea,20-24,7550,580.4,1300800
12,Florida,FL,South,2015,Gonorrhea,25-29,5163,384.1,1344138
12,Florida,FL,South,2015,P&S Syphilis,15-19,82,6.9,1183124
12,Florida,FL,South,2015,P&S Syphilis,20-24,381,29.3,1300800
12,Florida,FL,South,2015,P&S Syphilis,25-29,433,32.2,1344138
13,Georgia,GA,South,2015,Chlamydia,15-19,16166,2290.2,705877
13,Georgia,GA,South,2015,Chlamydia,20-24,22770,3124.3,728803
13,Georgia,GA,South,2015,Chlamydia,25-29,10069,1416.8,710686
13,Georgia,GA,South,2015,Gonorrhea,15-19,3133,443.8,705877
13,Georgia,GA,South,2015,Gonorrhea,20-24,5429,744.9,728803
13,Georgia,GA,South,2015,Gonorrhea,25-29,3535,497.4,710686
13,Georgia,GA,South,2015,P&S Syphilis,15-19,62,8.8,705877
13,Georgia,GA,South,2015,P&S Syphilis,20-24,283,38.8,728803
13,Georgia,GA,South,2015,P&S Syphilis,25-29,341,48.0,710686
15,Hawaii,HI,West,2015,Chlamydia,15-19,1359,1736.6,78256
15,Hawaii,HI,West,2015,Chlamydia,20-24,2743,2736.9,100223
15,Hawaii,HI,West,2015,Chlamydia,25-29,1419,1354.8,104739
15,Hawaii,HI,West,2015,Gonorrhea,15-19,163,208.3,78256
15,Hawaii,HI,West,2015,Gonorrhea,20-24,361,360.2,100223
15,Hawaii,HI,West,2015,Gonorrhea,25-29,242,231.0,104739
15,Hawaii,HI,West,2015,P&S Syphilis,15-19,4,5.1,78256
15,Hawaii,HI,West,2015,P&S Syphilis,20-24,19,19.0,100223
15,Hawaii,HI,West,2015,P&S Syphilis,25-29,13,12.4,104739
16,Idaho,ID,West,2015,Chlamydia,15-19,1666,1416.5,117614
16,Idaho,ID,West,2015,Chlamydia,20-24,2086,1868.0,111670
16,Idaho,ID,West,2015,Chlamydia,25-29,980,903.1,108515
16,Idaho,ID,West,2015,Gonorrhea,15-19,54,45.9,117614
16,Idaho,ID,West,2015,Gonorrhea,20-24,124,111.0,111670
16,Idaho,ID,West,2015,Gonorrhea,25-29,115,106.0,108515
16,Idaho,ID,West,2015,P&S Syphilis,15-19,1,0.9,117614
16,Idaho,ID,West,2015,P&S Syphilis,20-24,10,9.0,111670
16,Idaho,ID,West,2015,P&S Syphilis,25-29,14,12.9,108515
17,Illinois,IL,Midwest,2015,Chlamydia,15-19,19260,2261.8,851534
17,Illinois,IL,Midwest,2015,Chlamydia,20-24,27210,3030.1,897990
17,Illinois,IL,Midwest,2015,Chlamydia,25-29,12358,1380.4,895248
17,Illinois,IL,Midwest,2015,Gonorrhea,15-19,4013,471.3,851534
17,Illinois,IL,Midwest,2015,Gonorrhea,20-24,5897,656.7,897990
17,Illinois,IL,Midwest,2015,Gonorrhea,25-29,3380,377.5,895248
17,Illinois,IL,Midwest,2015,P&S Syphilis,15-19,48,5.6,851534
17,Illinois,IL,Midwest,2015,P&S Syphilis,20-24,216,24.1,897990
17,Illinois,IL,Midwest,2015,P&S Syphilis,25-29,232,25.9,895248
18,Indiana,IN,Midwest,2015,Chlamydia,15-19,8027,1760.9,455846
18,Indiana,IN,Midwest,2015,Chlamydia,20-24,11618,2387.9,486536
18,Indiana,IN,Midwest,2015,Chlamydia,25-29,5004,1170.9,427364
18,Indiana,IN,Midwest,2015,Gonorrhea,15-19,1630,357.6,455846
18,Indiana,IN,Midwest,2015,Gonorrhea,20-24,2783,572.0,486536
18,Indiana,IN,Midwest,2015,Gonorrhea,25-29,1596,373.4,427364
18,Indiana,IN,Midwest,2015,P&S Syphilis,15-19,11,2.4,455846
18,Indiana,IN,Midwest,2015,P&S Syphilis,20-24,56,11.5,486536
18,Indiana,IN,Midwest,2015,P&S Syphilis,25-29,66,15.4,427364
19,Iowa,IA,Midwest,2015,Chlamydia,15-19,3292,1535.2,214435
19,Iowa,IA,Midwest,2015,Chlamydia,20-24,4943,2116.5,233546
19,Iowa,IA,Midwest,2015,Chlamydia,25-29,2120,1104.4,191959
19,Iowa,IA,Midwest,2015,Gonorrhea,15-19,413,192.6,214435
19,Iowa,IA,Midwest,2015,Gonorrhea,20-24,709,303.6,233546
19,Iowa,IA,Midwest,2015,Gonorrhea,25-29,519,270.4,191959
19,Iowa,IA,Midwest,2015,P&S Syphilis,15-19,6,2.8,214435
19,Iowa,IA,Midwest,2015,P&S Syphilis,20-24,11,4.7,233546
19,Iowa,IA,Midwest,2015,P&S Syphilis,25-29,16,8.3,191959
20,Kansas,KS,Midwest,2015,Chlamydia,15-19,3278,1635.2,200465
20,Kansas,KS,Midwest,2015,Chlamydia,20-24,4700,2120.9,221604
20,Kansas,KS,Midwest,2015,Chlamydia,25-29,1932,1009.3,191420
20,Kansas,KS,Midwest,2015,Gonorrhea,15-19,432,215.5,200465
20,Kansas,KS,Midwest,2015,Gonorrhea,20-24,831,375.0,221604
20,Kansas,KS,Midwest,2015,Gonorrhea,25-29,516,269.6,191420
20,Kansas,KS,Midwest,2015,P&S Syphilis,15-19,6,3.0,200465
20,Kansas,KS,Midwest,2015,P&S Syphilis,20-24,28,12.6,221604
20,Kansas,KS,Midwest,2015,P&S Syphilis,25-29,10,5.2,191420
21,Kentucky,KY,South,2015,Chlamydia,15-19,4835,1688.9,286281
21,Kentucky,KY,South,2015,Chlamydia,20-24,7066,2254.5,313418
21,Kentucky,KY,South,2015,Chlamydia,25-29,3061,1060.3,288692
21,Kentucky,KY,South,2015,Gonorrhea,15-19,890,310.9,286281
21,Kentucky,KY,South,2015,Gonorrhea,20-24,1531,488.5,313418
21,Kentucky,KY,South,2015,Gonorrhea,25-29,919,318.3,288692
21,Kentucky,KY,South,2015,P&S Syphilis,15-19,6,2.1,286281
21,Kentucky,KY,South,2015,P&S Syphilis,20-24,25,8.0,313418
21,Kentucky,KY,South,2015,P&S Syphilis,25-29,26,9.0,288692
22,Louisiana,LA,South,2015,Chlamydia,15-19,10378,3455.2,300359
22,Louisiana,LA,South,2015,Chlamydia,20-24,12255,3599.8,340436
22,Louisiana,LA,South,2015,Chlamydia,25-29,5262,1526.8,344642
22,Louisiana,LA,South,2015,Gonorrhea,15-19,2833,943.2,300359
22,Louisiana,LA,South,2015,Gonorrhea,20-24,3651,1072.4,340436
22,Louisiana,LA,South,2015,Gonorrhea,25-29,1815,526.6,344642
22,Louisiana,LA,South,2015,P&S Syphilis,15-19,79,26.3,300359
22,Louisiana,LA,South,2015,P&S Syphilis,20-24,213,62.6,340436
22,Louisiana,LA,South,2015,P&S Syphilis,25-29,168,48.7,344642
23,Maine,ME,Northeast,2015,Chlamydia,15-19,954,1178.1,80978
23,Maine,ME,Northeast,2015,Chlamydia,20-24,1636,2080.8,78624
23,Maine,ME,Northeast,2015,Chlamydia,25-29,733,943.3,77706
23,Maine,ME,Northeast,2015,Gonorrhea,15-19,49,60.5,80978
23,Maine,ME,Northeast,2015,Gonorrhea,20-24,127,161.5,78624
23,Maine,ME,Northeast,2015,Gonorrhea,25-29,100,128.7,77706
23,Maine,ME,Northeast,2015,P&S Syphilis,15-19,1,1.2,80978
23,Maine,ME,Northeast,2015,P&S Syphilis,20-24,0,0.0,78624
23,Maine,ME,Northeast,2015,P&S Syphilis,25-29,4,5.1,77706
24,Maryland,MD,South,2015,Chlamydia,15-19,7615,1976.9,385199
24,Maryland,MD,South,2015,Chlamydia,20-24,10605,2674.7,396493
24,Maryland,MD,South,2015,Chlamydia,25-29,4863,1165.5,417246
24,Maryland,MD,South,2015,Gonorrhea,15-19,1450,376.4,385199
24,Maryland,MD,South,2015,Gonorrhea,20-24,2173,548.1,396493
24,Maryland,MD,South,2015,Gonorrhea,25-29,1378,330.3,417246
24,Maryland,MD,South,2015,P&S Syphilis,15-19,22,5.7,385199
24,Maryland,MD,South,2015,P&S Syphilis,20-24,88,22.2,396493
24,Maryland,MD,South,2015,P&S Syphilis,25-29,125,30.0,417246
25,Massachusetts,MA,Northeast,2015,Chlamydia,15-19,5276,1150.6,458543
25,Massachusetts,MA,Northeast,2015,Chlamydia,20-24,9647,1955.2,493402
25,Massachusetts,MA,Northeast,2015,Chlamydia,25-29,4677,947.3,493719
25,Massachusetts,MA,Northeast,2015,Gonorrhea,15-19,392,85.5,458543
25,Massachusetts,MA,Northeast,2015,Gonorrhea,20-24,1084,219.7,493402
25,Massachusetts,MA,Northeast,2015,Gonorrhea,25-29,890,180.3,493719
25,Massachusetts,MA,Northeast,2015,P&S Syphilis,15-19,10,2.2,458543
25,Massachusetts,MA,Northeast,2015,P&S Syphilis,20-24,73,14.8,493402
25,Massachusetts,MA,Northeast,2015,P&S Syphilis,25-29,71,14.4,493719
26,Michigan,MI,Midwest,2015,Chlamydia,15-19,13610,2021.9,673129
26,Michigan,MI,Midwest,2015,Chlamydia,20-24,18525,2527.6,732909
26,Michigan,MI,Midwest,2015,Chlamydia,25-29,7914,1260.7,627746
26,Michigan,MI,Midwest,2015,Gonorrhea,15-19,2204,327.4,673129
26,Michigan,MI,Midwest,2015,Gonorrhea,20-24,3665,500.1,732909
26,Michigan,MI,Midwest,2015,Gonorrhea,25-29,2061,328.3,627746
26,Michigan,MI,Midwest,2015,P&S Syphilis,15-19,26,3.9,673129
26,Michigan,MI,Midwest,2015,P&S Syphilis,20-24,82,11.2,732909
26,Michigan,MI,Midwest,2015,P&S Syphilis,25-29,115,18.3,627746
27,Minnesota,MN,Midwest,2015,Chlamydia,15-19,5156,1450.1,355562
27,Minnesota,MN,Midwest,2015,Chlamydia,20-24,8308,2272.3,365621
27,Minnesota,MN,Midwest,2015,Chlamydia,25-29,3953,1087.6,363461
27,Minnesota,MN,Midwest,2015,Gonorrhea,15-19,640,180.0,355562
27,Minnesota,MN,Midwest,2015,Gonorrhea,20-24,1250,341.9,365621
27,Minnesota,MN,Midwest,2015,Gonorrhea,25-29,886,243.8,363461
27,Minnesota,MN,Midwest,2015,P&S Syphilis,15-19,10,2.8,355562
27,Minnesota,MN,Midwest,2015,P&S Syphilis,20-24,21,5.7,365621
27,Minnesota,MN,Midwest,2015,P&S Syphilis,25-29,50,13.8,363461
28,Mississippi,MS,South,2015,Chlamydia,15-19,5781,2778.4,208069
28,Mississippi,MS,South,2015,Chlamydia,20-24,6912,3114.5,221930
28,Mississippi,MS,South,2015,Chlamydia,25-29,2655,1333.0,199175
28,Mississippi,MS,South,2015,Gonorrhea,15-19,1526,733.4,208069
28,Mississippi,MS,South,2015,Gonorrhea,20-24,2331,1050.3,221930
28,Mississippi,MS,South,2015,Gonorrhea,25-29,958,481.0,199175
28,Mississippi,MS,South,2015,P&S Syphilis,15-19,18,8.7,208069
28,Mississippi,MS,South,2015,P&S Syphilis,20-24,70,31.5,221930
28,Mississippi,MS,South,2015,P&S Syphilis,25-29,45,22.6,199175
29,Missouri,MO,Midwest,2015,Chlamydia,15-19,8280,2095.3,395170
29,Missouri,MO,Midwest,2015,Chlamydia,20-24,11576,2690.7,430223
29,Missouri,MO,Midwest,2015,Chlamydia,25-29,4856,1197.9,405376
29,Missouri,MO,Midwest,2015,Gonorrhea,15-19,1952,494.0,395170
29,Missouri,MO,Midwest,2015,Gonorrhea,20-24,3028,703.8,430223
29,Missouri,MO,Midwest,2015,Gonorrhea,25-29,1673,412.7,405376
29,Missouri,MO,Midwest,2015,P&S Syphilis,15-19,12,3.0,395170
29,Missouri,MO,Midwest,2015,P&S Syphilis,20-24,61,14.2,430223
29,Missouri,MO,Midwest,2015,P&S Syphilis,25-29,63,15.5,405376
30,Montana,MT,West,2015,Chlamydia,15-19,1139,1796.0,63419
30,Montana,MT,West,2015,Chlamydia,20-24,1706,2300.6,74155
30,Montana,MT,West,2015,Chlamydia,25-29,731,1120.4,65245
30,Montana,MT,West,2015,Gonorrhea,15-19,155,244.4,63419
30,Montana,MT,West,2015,Gonorrhea,20-24,235,316.9,74155
30,Montana,MT,West,2015,Gonorrhea,25-29,197,301.9,65245
30,Montana,MT,West,2015,P&S Syphilis,15-19,3,4.7,63419
30,Montana,MT,West,2015,P&S Syphilis,20-24,4,5.4,74155
30,Montana,MT,West,2015,P&S Syphilis,25-29,0,0.0,65245
31,Nebraska,NE,Midwest,2015,Chlamydia,15-19,1967,1535.3,128118
31,Nebraska,NE,Midwest,2015,Chlamydia,20-24,3170,2289.3,138470
31,Nebraska,NE,Midwest,2015,Chlamydia,25-29,1499,1220.9,122778
31,Nebraska,NE,Midwest,2015,Gonorrhea,15-19,295,230.3,128118
31,Nebraska,NE,Midwest,2015,Gonorrhea,20-24,544,392.9,138470
31,Nebraska,NE,Midwest,2015,Gonorrhea,25-29,373,303.8,122778
31,Nebraska,NE,Midwest,2015,P&S Syphilis,15-19,1,0.8,128118
31,Nebraska,NE,Midwest,2015,P&S Syphilis,20-24,11,7.9,138470
31,Nebraska,NE,Midwest,2015,P&S Syphilis,25-29,10,8.1,122778
32,Nevada,NV,West,2015,Chlamydia,15-19,2833,1614.5,175472
32,Nevada,NV,West,2015,Chlamydia,20-24,4852,2642.6,183607
32,Nevada,NV,West,2015,Chlamydia,25-29,2547,1213.2,209941
32,Nevada,NV,West,2015,Gonorrhea,15-19,481,274.1,175472
32,Nevada,NV,West,2015,Gonorrhea,20-24,951,517.9,183607
32,Nevada,NV,West,2015,Gonorrhea,25-29,840,400.1,209941
32,Nevada,NV,West,2015,P&S Syphilis,15-19,14,8.0,175472
32,Nevada,NV,West,2015,P&S Syphilis,20-24,78,42.5,183607
32,Nevada,NV,West,2015,P&S Syphilis,25-29,81,38.6,209941
33,New Hampshire,NH,Northeast,2015,Chlamydia,15-19,742,841.4,88186
33,New Hampshire,NH,Northeast,2015,Chlamydia,20-24,1349,1463.6,92170
33,New Hampshire,NH,Northeast,2015,Chlamydia,25-29,541,676.2,80006
33,New Hampshire,NH,Northeast,2015,Gonorrhea,15-19,29,32.9,88186
33,New Hampshire,NH,Northeast,2015,Gonorrhea,20-24,74,80.3,92170
33,New Hampshire,NH,Northeast,2015,Gonorrhea,25-29,41,51.2,80006
33,New Hampshire,NH,Northeast,2015,P&S Syphilis,15-19,1,1.1,88186
33,New Hampshire,NH,Northeast,2015,P&S Syphilis,20-24,6,6.5,92170
33,New Hampshire,NH,Northeast,2015,P&S Syphilis,25-29,7,8.7,80006
34,New Jersey,NJ,Northeast,2015,Chlamydia,15-19,6569,1156.4,568056
34,New Jersey,NJ,Northeast,2015,Chlamydia,20-24,12818,2255.6,568275
34,New Jersey,NJ,Northeast,2015,Chlamydia,25-29,6214,1112.7,558461
34,New Jersey,NJ,Northeast,2015,Gonorrhea,15-19,1364,240.1,568056
34,New Jersey,NJ,Northeast,2015,Gonorrhea,20-24,2222,391.0,568275
34,New Jersey,NJ,Northeast,2015,Gonorrhea,25-29,1415,253.4,558461
34,New Jersey,NJ,Northeast,2015,P&S Syphilis,15-19,19,3.3,568056
34,New Jersey,NJ,Northeast,2015,P&S Syphilis,20-24,84,14.8,568275
34,New Jersey,NJ,Northeast,2015,P&S Syphilis,25-29,75,13.4,558461
35,New Mexico,NM,West,2015,Chlamydia,15-19,3065,2198.0,139445
35,New Mexico,NM,West,2015,Chlamydia,20-24,4596,3040.8,151144
35,New Mexico,NM,West,2015,Chlamydia,25-29,2501,1764.8,141716
35,New Mexico,NM,West,2015,Gonorrhea,15-19,341,244.5,139445
35,New Mexico,NM,West,2015,Gonorrhea,20-24,713,471.7,151144
35,New Mexico,NM,West,2015,Gonorrhea,25-29,583,411.4,141716
35,New Mexico,NM,West,2015,P&S Syphilis,15-19,11,7.9,139445
35,New Mexico,NM,West,2015,P&S Syphilis,20-24,24,15.9,151144
35,New Mexico,NM,West,2015,P&S Syphilis,25-29,23,16.2,141716
36,New York,NY,Northeast,2015,Chlamydia,15-19,25102,2034.6,1233756
36,New York,NY,Northeast,2015,Chlamydia,20-24,35890,2581.0,1390546
36,New York,NY,Northeast,2015,Chlamydia,25-29,19805,1334.5,1484076
36,New York,NY,Northeast,2015,Gonorrhea,15-19,3906,316.6,1233756
36,New York,NY,Northeast,2015,Gonorrhea,20-24,6892,495.6,1390546
36,New York,NY,Northeast,2015,Gonorrhea,25-29,5669,382.0,1484076
36,New York,NY,Northeast,2015,P&S Syphilis,15-19,73,5.9,1233756
36,New York,NY,Northeast,2015,P&S Syphilis,20-24,343,24.7,1390546
36,New York,NY,Northeast,2015,P&S Syphilis,25-29,469,31.6,1484076
37,North Carolina,NC,South,2015,Chlamydia,15-19,17516,2650.3,660906
37,North Carolina,NC,South,2015,Chlamydia,20-24,26117,3687.4,708277
37,North Carolina,NC,South,2015,Chlamydia,25-29,11385,1689.6,673828
37,North Carolina,NC,South,2015,Gonorrhea,15-19,3796,574.4,660906
37,North Carolina,NC,South,2015,Gonorrhea,20-24,7050,995.4,708277
37,North Carolina,NC,South,2015,Gonorrhea,25-29,4255,631.5,673828
37,North Carolina,NC,South,2015,P&S Syphilis,15-19,68,10.3,660906
37,North Carolina,NC,South,2015,P&S Syphilis,20-24,282,39.8,708277
37,North Carolina,NC,South,2015,P&S Syphilis,25-29,266,39.5,673828
38,North Dakota,ND,Midwest,2015,Chlamydia,15-19,691,1434.3,48177
38,North Dakota,ND,Midwest,2015,Chlamydia,20-24,1350,1952.6,69139
38,North Dakota,ND,Midwest,2015,Chlamydia,25-29,639,1062.5,60141
38,North Dakota,ND,Midwest,2015,Gonorrhea,15-19,92,191.0,48177
38,North Dakota,ND,Midwest,2015,Gonorrhea,20-24,225,325.4,69139
38,North Dakota,ND,Midwest,2015,Gonorrhea,25-29,179,297.6,60141
38,North Dakota,ND,Midwest,2015,P&S Syphilis,15-19,1,2.1,48177
38,North Dakota,ND,Midwest,2015,P&S Syphilis,20-24,4,5.8,69139
38,North Dakota,ND,Midwest,2015,P&S Syphilis,25-29,1,1.7,60141
39,Ohio,OH,Midwest,2015,Chlamydia,15-19,17391,2253.9,771596
39,Ohio,OH,Midwest,2015,Chlamydia,20-24,22063,2791.4,790392
39,Ohio,OH,Midwest,2015,Chlamydia,25-29,9394,1229.0,764361
39,Ohio,OH,Midwest,2015,Gonorrhea,15-19,3732,483.7,771596
39,Ohio,OH,Midwest,2015,Gonorrhea,20-24,5364,678.6,790392
39,Ohio,OH,Midwest,2015,Gonorrhea,25-29,3196,418.1,764361
39,Ohio,OH,Midwest,2015,P&S Syphilis,15-19,19,2.5,771596
39,Ohio,OH,Midwest,2015,P&S Syphilis,20-24,126,15.9,790392
39,Ohio,OH,Midwest,2015,P&S Syphilis,25-29,113,14.8,764361
40,Oklahoma,OK,South,2015,Chlamydia,15-19,5887,2255.8,260972
40,Oklahoma,OK,South,2015,Chlamydia,20-24,8279,2879.7,287495
40,Oklahoma,OK,South,2015,Chlamydia,25-29,3786,1391.0,272178
40,Oklahoma,OK,South,2015,Gonorrhea,15-19,1304,499.7,260972
40,Oklahoma,OK,South,2015,Gonorrhea,20-24,2301,800.4,287495
40,Oklahoma,OK,South,2015,Gonorrhea,25-29,1379,506.7,272178
40,Oklahoma,OK,South,2015,P&S Syphilis,15-19,10,3.8,260972
40,Oklahoma,OK,South,2015,P&S Syphilis,20-24,36,12.5,287495
40,Oklahoma,OK,South,2015,P&S Syphilis,25-29,39,14.3,272178
41,Oregon,OR,West,2015,Chlamydia,15-19,4080,1668.3,244560
41,Oregon,OR,West,2015,Chlamydia,20-24,5902,2219.7,265892
41,Oregon,OR,West,2015,Chlamydia,25-29,2965,1076.2,275506
41,Oregon,OR,West,2015,Gonorrhea,15-19,273,111.6,244560
41,Oregon,OR,West,2015,Gonorrhea,20-24,705,265.1,265892
41,Oregon,OR,West,2015,Gonorrhea,25-29,698,253.4,275506
41,Oregon,OR,West,2015,P&S Syphilis,15-19,7,2.9,244560
41,Oregon,OR,West,2015,P&S Syphilis,20-24,46,17.3,265892
41,Oregon,OR,West,2015,P&S Syphilis,25-29,72,26.1,275506
42,Pennsylvania,PA,Northeast,2015,Chlamydia,15-19,14810,1786.2,829134
42,Pennsylvania,PA,Northeast,2015,Chlamydia,20-24,21001,2436.2,862039
42,Pennsylvania,PA,Northeast,2015,Chlamydia,25-29,9674,1127.9,857700
